,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Age,Gender,Org
2490,1233824545158651912,1233745190957068290,2020-02-29 20:41:09 Egypt Standard Time,2020-02-29,20:41:09,200,1252579944,kanwarsab008,Hadi Kanwar,,@PatriotAbbasi1 @SaMar_1237 @ImranKhanPTI @OfficialDGISPR @narendramodi @peaceforchange @MajorPoonia @Ali_MuhammadPTI @Intl_Mediatior @ZaidZamanHamid @SHABAZGIL @Defender_pak MashaALLAH kia bat hay Mujahid-e-ISLAM Taliban. Aj Taliban nay sabit kr dia k Akeeda pakka aur sacha ho aur sirf aur sirf ALLAH PAK ki zat pay yakeen ho to kuffar tumhara kuch nai bigar sakty =. ALLAH HO AKBAR aj Muslims ki fattah hay sab ko Mubarak ho.,hi,[],[],[],0,0,1,[],[],https://twitter.com/kanwarsab008/status/1233824545158651912,False,,0,,,,,,,,"[{'screen_name': 'SaMar_1237', 'name': '🇵🇰SaMaR 💫 مارخور', 'id': '1714108712'}, {'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': '122453931'}, {'screen_name': 'OfficialDGISPR', 'name': 'DG ISPR', 'id': '811505937911517184'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}, {'screen_name': 'peaceforchange', 'name': 'Asif Ghafoor', 'id': '60489018'}, {'screen_name': 'MajorPoonia', 'name': 'Major Surendra Poonia', 'id': '769108935726997504'}, {'screen_name': 'Ali_MuhammadPTI', 'name': 'Ali Muhammad Khan', 'id': '551397930'}, {'screen_name': 'Intl_Mediatior', 'name': 'Muhammed Faisal', 'id': '140071281'}, {'screen_name': 'ZaidZamanHamid', 'name': 'Zaid Hamid', 'id': '126966274'}, {'screen_name': 'SHABAZGIL', 'name': 'Dr. Shahbaz GiLL', 'id': '546580892'}, {'screen_name': 'Defender_Pak', 'name': 'Mubarak', 'id': '1372217260916494338'}]",,,,,>=40,male,non-org
2491,1233824516150788097,1233824516150788097,2020-02-29 20:41:02 Egypt Standard Time,2020-02-29,20:41:02,200,465478461,clubeditorial,Club Editorial,,📣 Prueba del Kia e-Niro 100% eléctrico (VÍDEO)  https://t.co/WJAFK63VF3,es,[],['https://grandesmedios.com/prueba-kia-e-niro-electrico/'],[],0,0,0,[],[],https://twitter.com/ClubEditorial/status/1233824516150788097,False,,0,,,,,,,,[],,,,,>=40,male,is-org
2492,1233824506575233024,1233824506575233024,2020-02-29 20:41:00 Egypt Standard Time,2020-02-29,20:41:00,200,2412578461,tuningblog_eu,tuningblog,,Nice 👌 kia_ra523  https://t.co/MjMNofdDCn,es,[],['https://www.instagram.com/p/B9KURvqKf5o/?igshid=1n3k6r27ga1ad'],[],0,0,0,[],[],https://twitter.com/tuningblog_eu/status/1233824506575233024,False,,0,,,,,,,,[],,,,,>=40,male,is-org
2493,1233824426208190465,1233704347718029313,2020-02-29 20:40:41 Egypt Standard Time,2020-02-29,20:40:41,200,1220024933046276102,bilal98765106,Bilal,,@iVeenaKhan Lal musjid ma kia ho rha ha dahli sb ko yad ha islam abad k lal musjid  ka muhshra q,in,[],[],[],0,0,0,[],[],https://twitter.com/Bilal98765106/status/1233824426208190465,False,,0,,,,,,,,"[{'screen_name': 'iVeenaKhan', 'name': 'VEENA MALIK', 'id': '2277045048'}]",,,,,30-39,male,non-org
2494,1233824349305659392,1233824349305659392,2020-02-29 20:40:22 Egypt Standard Time,2020-02-29,20:40:22,200,834076686912196608,_kiabianca,KiaBiaBoBia,,Dear @TheSimpsons please make a show about a girl named Kia Redding from Cleveland ohio who hits the lottery for 100 million and move to Africa so in a few years I can collect my 100 million and move to Africa. Thank you.                             Kia Redding,en,"[{'screen_name': 'thesimpsons', 'name': 'the simpsons', 'id': '755953153'}]",[],[],0,0,1,[],[],https://twitter.com/_kiabianca/status/1233824349305659392,False,,0,,,,,,,,[],,,,,19-29,female,non-org
2495,1233824345904029698,1233767315440721928,2020-02-29 20:40:22 Egypt Standard Time,2020-02-29,20:40:22,200,1135891660494319616,andygarland6,Andy Garland,,@AaliaRathore @TheRealKhabri Ye khaak karega kuchh hai hi nhi...khud hogya hai... Muddi lakh bura chahy to kia hota hai..  Wohi hota hai jo manzoor e khuda hota hai..,hi,[],[],[],1,0,1,[],[],https://twitter.com/AndyGarland6/status/1233824345904029698,False,,0,,,,,,,,"[{'screen_name': 'TheRealKhabri', 'name': 'The Khabri', 'id': '1119870709'}]",,,,,>=40,male,non-org
2496,1233824326916476929,1233819576867180547,2020-02-29 20:40:17 Egypt Standard Time,2020-02-29,20:40:17,200,877055930051031041,dfahojao,sumbal,,@ankroxx Yr bs fever flu ar upr sy paperz kia thk hungi,en,[],[],[],1,0,1,[],[],https://twitter.com/dfahojao/status/1233824326916476929,False,,0,,,,,,,,"[{'screen_name': 'AnkRoxx', 'name': 'ank', 'id': '1376386650'}]",,,,,19-29,male,non-org
2497,1233824321916854274,1233821107607756801,2020-02-29 20:40:16 Egypt Standard Time,2020-02-29,20:40:16,200,1031625418921730049,mudassir_hasn,‏مــــــدثـــــر حســـــــن,,@Mona_doll1 Acha phr mn kia kro 😂,in,[],[],[],1,0,1,[],[],https://twitter.com/mudassir_hasn/status/1233824321916854274,False,,0,,,,,,,,"[{'screen_name': 'Mona_doll1', 'name': 'M♡na Ch ❤️', 'id': '1161714168027844611'}]",,,,,19-29,male,non-org
2498,1233824309015142400,1233817108204654593,2020-02-29 20:40:13 Egypt Standard Time,2020-02-29,20:40:13,200,1074369606389686272,ruinedmascarax,Alif 🎼,,@gulukar_sahb Mazak kisny kia,hu,[],[],[],1,0,0,[],[],https://twitter.com/ruinedmascarax/status/1233824309015142400,False,,0,,,,,,,,[],,,,,<=18,female,non-org
2499,1233824308335538176,1233820739549057030,2020-02-29 20:40:13 Egypt Standard Time,2020-02-29,20:40:13,200,1179564184410869761,save_me_wind,소슬,,@Iro_kia 도진이 잘생겨따♡,ko,[],[],[],1,0,0,[],[],https://twitter.com/save_me_wind/status/1233824308335538176,False,,0,,,,,,,,"[{'screen_name': 'Iro_kia', 'name': 'K', 'id': '879022207023722496'}]",,,,,19-29,female,non-org
2500,1233824238156554243,1233824238156554243,2020-02-29 20:39:56 Egypt Standard Time,2020-02-29,20:39:56,200,3111023977,bhavyaxoxo,★·.·´¯`·.·★ 𝙱𝚑𝚊𝚟𝚢𝚊 ★·.·´¯`·.·★,,Ek toh aur quality itni pure hai upar se smokers ne sone pe suhaga Kia hua hai #Gurugram,hi,[],[],[],0,0,0,['gurugram'],[],https://twitter.com/bhavyaxoxo/status/1233824238156554243,False,,0,,,,,,,,[],,,,,30-39,female,non-org
2501,1233824231030427648,1233824231030427648,2020-02-29 20:39:54 Egypt Standard Time,2020-02-29,20:39:54,200,1197536055102246916,missmalik123456,❤️sidnaaz forever❤😭,,Garbar??? Kia kehty Ho shehnazians daal me kuch tw kala hai 😂😂😂 @sidharth_shukla @Shehnazgill123  https://t.co/GLv3bGbmLr,in,"[{'screen_name': 'sidharth_shukla', 'name': 'sidharth shukla', 'id': '1396961022'}]",[],"['https://pbs.twimg.com/media/ER9se0vWoAIbJDB.jpg', 'https://pbs.twimg.com/media/ER9sjkKW4AArgmY.jpg']",1,5,4,[],[],https://twitter.com/Missmalik123456/status/1233824231030427648,False,,1,https://pbs.twimg.com/media/ER9se0vWoAIbJDB.jpg,,,,,,,[],,,,,>=40,male,non-org
2502,1233824220272046080,1233819107704934402,2020-02-29 20:39:52 Egypt Standard Time,2020-02-29,20:39:52,200,2453196158,engr5555,Shaukat Ali,,@andrizaiba @nighatdad Mey mazak nahi kr raha seious poch raha hon. Kia nahi mela,in,[],[],[],0,0,0,[],[],https://twitter.com/Engr5555/status/1233824220272046080,False,,0,,,,,,,,"[{'screen_name': 'nighatdad', 'name': 'Nighat Dad', 'id': '111011528'}]",,,,,>=40,male,non-org
2503,1233824212164333574,1233821690288693255,2020-02-29 20:39:50 Egypt Standard Time,2020-02-29,20:39:50,200,1179564184410869761,save_me_wind,소슬,,@Iro_kia 아 진짜 안돼 나 진짜 한 번 선 넘으면 정도를 몰라서 도 닦...는중.........  진짜 이건 심각하게 고민ㅅ해야한다 진자 진자 진 자아   난 봇도 돌려본 사람이라서 수위같은거 쓰면 디테일해진다고;;;;,ko,[],[],[],1,0,0,[],[],https://twitter.com/save_me_wind/status/1233824212164333574,False,,0,,,,,,,,"[{'screen_name': 'Iro_kia', 'name': 'K', 'id': '879022207023722496'}]",,,,,19-29,female,non-org
2504,1233824209887023108,1233823633006612480,2020-02-29 20:39:49 Egypt Standard Time,2020-02-29,20:39:49,200,958915084079820800,xian_011,💫Xian🌻,,@kia_lynee Ooooof I remember these being really difficult 😂 good job!,en,[],[],[],0,0,0,[],[],https://twitter.com/Xian_011/status/1233824209887023108,False,,0,,,,,,,,"[{'screen_name': 'kia_lynee', 'name': 'kia 🖤', 'id': '913753432854581248'}]",,,,,<=18,male,non-org
2505,1233824201703936001,1233824201703936001,2020-02-29 20:39:47 Egypt Standard Time,2020-02-29,20:39:47,200,853218868977844224,ha___z20,Hafeez ⌚,,@KaneezF30233031 kisi larki ne tu follow Kia mje 😂,in,[],[],[],0,0,0,[],[],https://twitter.com/Ha___z20/status/1233824201703936001,False,,0,,,,,,,,[],,,,,19-29,male,non-org
2506,1233824200336510977,1233822276178579461,2020-02-29 20:39:47 Egypt Standard Time,2020-02-29,20:39:47,200,1127908855575449600,jerryduque1997,Jeronimo (Jerry) Duque,,@LEC @Kia_Motors @FNATIC @S04Esports 69.2% hard inted the vote,en,[],[],[],0,0,0,[],[],https://twitter.com/Jerryduque1997/status/1233824200336510977,False,,0,,,,,,,,"[{'screen_name': 'LEC', 'name': 'LEC', 'id': '1076110847947300865'}, {'screen_name': 'FNATIC', 'name': 'FNATIC', 'id': '19976791'}, {'screen_name': 'S04Esports', 'name': 'Schalke 04 Esports', 'id': '729232215025045504'}]",,,,,19-29,male,non-org
2507,1233824158221467648,1233821583526985728,2020-02-29 20:39:37 Egypt Standard Time,2020-02-29,20:39:37,200,906926486065643520,jahangeer112,Mohammad Jahangir,,@PakiPakori @soon_abid Kia hall hain,en,[],[],[],0,0,0,[],[],https://twitter.com/jahangeer112/status/1233824158221467648,False,,0,,,,,,,,"[{'screen_name': 'PakiPakori', 'name': 'ہتھوڑی😆', 'id': '1123712597449220096'}, {'screen_name': 'soon_abid', 'name': 'Abid Afridi', 'id': '884441964619235329'}]",,,,,<=18,male,non-org
2508,1233824156002607105,1233804762174410752,2020-02-29 20:39:36 Egypt Standard Time,2020-02-29,20:39:36,200,1231530541431873537,monikas20418815,ProudShehnaazians,,@SanaKaSid12 @Sheri91249719 @sidharth_shukla Are guys...tume lgts h sid asa bolega.....chshe vo uski gf n b ho..bt frnd h..or care krta h....vo asa kbi ni bolega..or use kia b ho bt vo y kbi muh s ni bolega..y kch b bk rhe h..dnt trust him  Y apne hi idol ki band bjs rhe h..lolll,tl,[],[],[],0,0,0,[],[],https://twitter.com/MonikaS20418815/status/1233824156002607105,False,,0,,,,,,,,"[{'screen_name': 'sidharth_shukla', 'name': 'Sidharth Shukla', 'id': '1396961022'}]",,,,,19-29,female,non-org
2509,1233824125250129923,1233692018901123072,2020-02-29 20:39:29 Egypt Standard Time,2020-02-29,20:39:29,200,1018146581848252416,mahailyas2,Maha Ilyas,,@ravirajguru_1 @ImranKhanPTI patharon ko pojo jao kia kr rahy ho time waste na kro.. jahanumi saly sary..,hi,[],[],[],1,0,0,[],[],https://twitter.com/MahaIlyas2/status/1233824125250129923,False,,0,,,,,,,,"[{'screen_name': 'ravirajguru_1', 'name': 'RAVI RAJGURU 🇮🇳', 'id': '3355435797'}, {'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': '122453931'}]",,,,,<=18,female,non-org
2510,1233824109232115715,1233823756558139395,2020-02-29 20:39:25 Egypt Standard Time,2020-02-29,20:39:25,200,116178051,sadat_younis,Sadat Younis,,@jutt41 Kia huwa jiger?,tl,[],[],[],0,0,0,[],[],https://twitter.com/sadat_younis/status/1233824109232115715,False,,0,,,,,,,,"[{'screen_name': 'jutt41', 'name': 'jutt sahab', 'id': '1386329651732115459'}]",,,,,19-29,male,non-org
2511,1233824036922298371,1233726583652966407,2020-02-29 20:39:08 Egypt Standard Time,2020-02-29,20:39:08,200,1220024933046276102,bilal98765106,Bilal,,@ImranKhanPTI Lal musjid ma kia ho rha ha koi jwb da ga,in,[],[],[],0,0,0,[],[],https://twitter.com/Bilal98765106/status/1233824036922298371,False,,0,,,,,,,,"[{'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': '122453931'}]",,,,,30-39,male,non-org
2512,1233824023458435072,1233809124946632706,2020-02-29 20:39:05 Egypt Standard Time,2020-02-29,20:39:05,200,785461128268611585,biji_bicold,BICOLD,,@azu_kia **BENGECC BERLEBIHAN,in,[],[],[],1,0,1,[],[],https://twitter.com/biji_BICOLD/status/1233824023458435072,False,,0,,,,,,,,"[{'screen_name': 'azu_kia', 'name': 'Kia || commission open✨✨ ||', 'id': '913420120273195009'}]",,,,,19-29,female,non-org
2513,1233824017922035712,1233822442344341504,2020-02-29 20:39:03 Egypt Standard Time,2020-02-29,20:39:03,200,1209047690035843075,shoaibm78907842,Shoaib Malik,,@JanbaazRabia Crush kia hoti hy,tl,[],[],[],0,0,0,[],[],https://twitter.com/ShoaibM78907842/status/1233824017922035712,False,,0,,,,,,,,"[{'screen_name': 'JanbaazRabia', 'name': 'Rabi🌸❤️', 'id': '915538936314961922'}]",,,,,30-39,male,non-org
2514,1233823994937253890,1233810710200799232,2020-02-29 20:38:58 Egypt Standard Time,2020-02-29,20:38:58,200,1231898446417858561,ahtsham_90,Ahtsham,,@dodo_tweets_ @Twitts_by_Queen @Sajidikram11 @MohsinMD75 Avi Kia hoti?,lt,[],[],[],1,0,0,[],[],https://twitter.com/ahtsham_90/status/1233823994937253890,False,,0,,,,,,,,"[{'screen_name': 'Sajidikram11', 'name': 'ساجد اکرام', 'id': '1440617209'}, {'screen_name': 'MohsinMD75', 'name': 'Mohsin', 'id': '886591333732929536'}]",,,,,<=18,male,non-org
2515,1233823973638639616,1233823973638639616,2020-02-29 20:38:53 Egypt Standard Time,2020-02-29,20:38:53,200,2447471248,imsmohsin,Mohsin,,Dard e dil k wasty paida kia tha insaan ko,in,[],[],[],0,0,0,[],[],https://twitter.com/imsmohsin/status/1233823973638639616,False,,0,,,,,,,,[],,,,,>=40,male,non-org
2516,1233823940776210432,1233719148548706304,2020-02-29 20:38:45 Egypt Standard Time,2020-02-29,20:38:45,200,848549921074683905,godofheathens,Green Goblin,,@KainatJaffary aur kia,eu,[],[],[],0,0,0,[],[],https://twitter.com/Godofheathens/status/1233823940776210432,False,,0,,,,,,,,"[{'screen_name': 'kainatjaffary', 'name': 'Kainat Jaffary💉💊', 'id': '1222139255239122944'}]",,,,,19-29,male,non-org
2517,1233823919750176771,1233823919750176771,2020-02-29 20:38:40 Egypt Standard Time,2020-02-29,20:38:40,200,1051932325,misterka888,Hits and Mix Radio,,"¡Qué te cuento!:  Prueba del Kia e-Niro 100% eléctrico (VÍDEO)  https://t.co/gHa1itBU1Z, see more  https://t.co/Pj1SXABtkn",es,[],"['https://grandesmedios.com/prueba-kia-e-niro-electrico/', 'http://tweetedtimes.com/MisterKa888?s=tnp']",[],0,0,0,[],[],https://twitter.com/MisterKa888/status/1233823919750176771,False,,0,,,,,,,,[],,,,,30-39,male,is-org
2518,1233823898052939776,1233822997284188160,2020-02-29 20:38:35 Egypt Standard Time,2020-02-29,20:38:35,200,1179564184410869761,save_me_wind,소슬,,@Iro_kia ?,und,[],[],[],0,0,0,[],[],https://twitter.com/save_me_wind/status/1233823898052939776,False,,0,,,,,,,,"[{'screen_name': 'Iro_kia', 'name': 'K', 'id': '879022207023722496'}]",,,,,19-29,female,non-org
2519,1233823895469379584,1233823376176795656,2020-02-29 20:38:34 Egypt Standard Time,2020-02-29,20:38:34,200,831652088279158785,hamza_hashmi11,𝐻𝒶𝓂𝓏𝒶 𝐻𝒶𝓈𝒽𝓂𝒾,,@nawt_ur_type Jinho ne Kia unko bola,und,[],[],[],0,0,0,[],[],https://twitter.com/Hamza_Hashmi11/status/1233823895469379584,False,,0,,,,,,,,"[{'screen_name': 'nawt_ur_type', 'name': 'bleh✨', 'id': '1347235039290003458'}]",,,,,19-29,male,non-org
2520,1233823869078654977,1233823869078654977,2020-02-29 20:38:28 Egypt Standard Time,2020-02-29,20:38:28,200,1233819495526850560,nguyenngocanh0,nguyenngocanh.06,,"#ApologizeToTzuyu  Cnet thực sự cần gửi đến Chou Tzuyu lời xin lỗi. Cô ấy đáng nhận được những lời khen ngợi, tuyên dương thay vì sự chửi rủa, trách móc không hay ho kia. Trước kia ruồng bỏ, chửi đuổi cô gái của tôi giờ ngửa tay xin tiền thật đáng “nể”.  https://t.co/o8jSBR1fm3",vi,[],[],['https://pbs.twimg.com/media/ER9sQ3SU0AAzJth.jpg'],0,1,5,['apologizetotzuyu'],[],https://twitter.com/Nguyenngocanh0/status/1233823869078654977,False,,1,https://pbs.twimg.com/media/ER9sQ3SU0AAzJth.jpg,,,,,,,[],,,,,<=18,male,non-org
2521,1233823826087153669,1233823826087153669,2020-02-29 20:38:18 Egypt Standard Time,2020-02-29,20:38:18,200,1225155260408307718,ishikasahani2,Ishika Sahani,,"Kya band bjaye hai Sana ne Herdhush ki ab bol bae herdhush jali ,bji ye kesi lgi😂😂Sana nehle m dehla deti hai boss Sid ki privacy ka jooloos neekal diya,well done my girl😊 Sid ko seekha re hai Sana pyaar kia toh darna kya😂😂 #AlwaysWithYouShehnaaz  #WellDoneS #SidNaazForever  https://t.co/hdbqGnZPe6",hi,[],[],['https://pbs.twimg.com/media/ER9rzbTW4AEX-rs.jpg'],0,1,1,"['alwayswithyoushehnaaz', 'welldones', 'sidnaazforever']",[],https://twitter.com/IshikaSahani2/status/1233823826087153669,False,,1,https://pbs.twimg.com/media/ER9rzbTW4AEX-rs.jpg,,,,,,,[],,,,,19-29,female,non-org
2522,1233823798576676864,1233822276178579461,2020-02-29 20:38:11 Egypt Standard Time,2020-02-29,20:38:11,200,804810425082769408,xystical,𝐯𝐢𝐢𝐧 x 𝓶𝔂𝓼𝓽𝓲𝓬𝓪𝓵 x 𝖒𝖆𝖌𝖎𝖈𝖎𝖆𝖓,,@H4msterDK @LEC @Kia_Motors @FNATIC @S04Esports Rekkles fans in a nutshell ( on his dick all the time ) :D,en,[],[],[],0,0,0,[],[],https://twitter.com/xysticaL/status/1233823798576676864,False,,0,,,,,,,,"[{'screen_name': 'LEC', 'name': 'LEC', 'id': '1076110847947300865'}, {'screen_name': 'FNATIC', 'name': 'FNATIC', 'id': '19976791'}, {'screen_name': 'S04Esports', 'name': 'Schalke 04 Esports', 'id': '729232215025045504'}]",,,,,30-39,female,non-org
2523,1233823737260257287,1233821416958484480,2020-02-29 20:37:56 Egypt Standard Time,2020-02-29,20:37:56,200,1218148207018029056,munaza37748542,Munaza,,@magicaldiarie @SidNaazFE Private Banda private na Raha ....Sana And fifi be Julioos nikal Diya ....jab Pyar Kiya tho darna Kia,hi,[],[],[],0,0,3,[],[],https://twitter.com/Munaza37748542/status/1233823737260257287,False,,0,,,,,,,,"[{'screen_name': 'magicaldiarie', 'name': '𝒮𝒾𝒹𝒽𝒶𝓇𝓉𝒽 𝒜𝓇𝓂𝓎', 'id': '951475310'}]",,,,,<=18,male,non-org
2524,1233823721489604609,1233822276178579461,2020-02-29 20:37:53 Egypt Standard Time,2020-02-29,20:37:53,200,1179547256053215232,mrleelas,Míster Lee,,@El__desgraciao @LEC @Kia_Motors @FNATIC @S04Esports nmms tu kien eres,lv,[],[],[],1,0,0,[],[],https://twitter.com/MrLeeLAS/status/1233823721489604609,False,,0,,,,,,,,"[{'screen_name': 'El__desgraciao', 'name': 'Aron Shiny #s04ever', 'id': '912122575'}, {'screen_name': 'LEC', 'name': 'LEC', 'id': '1076110847947300865'}, {'screen_name': 'FNATIC', 'name': 'FNATIC', 'id': '19976791'}, {'screen_name': 'S04Esports', 'name': 'Schalke 04 Esports', 'id': '729232215025045504'}]",,,,,30-39,male,non-org
2525,1233823713889525760,1233816118403489792,2020-02-29 20:37:51 Egypt Standard Time,2020-02-29,20:37:51,200,1181985878966784001,shama_said_so,ꜱʜᴀᴍعᴀ❤️,,@Shama_Mudassar Hahah hn mujh maths ke sawal to smjh ni atay u ko kia smjhun ga😂,tl,[],[],[],1,0,1,[],[],https://twitter.com/shama_said_so/status/1233823713889525760,False,,0,,,,,,,,[],,,,,>=40,male,non-org
2526,1233823712362815493,1233823712362815493,2020-02-29 20:37:51 Egypt Standard Time,2020-02-29,20:37:51,200,965137549533462529,carryofficialfc,Carryminati Official FC,,March Started.....My Special month  2 Mahine ho gye and maine kya kia 🤔  1. Khana Khaya 2. Soya 3. Subah utha 4. Nahaya 5. Saara din twitter use kia phone pe 6. Repeated same all days !!  Iske alawa kuchh kia hee nahi 😂  #March2020 #SundayFunday,tl,[],[],[],3,3,10,"['march2020', 'sundayfunday']",[],https://twitter.com/CarryOfficialFC/status/1233823712362815493,False,,0,,,,,,,,[],,,,,<=18,male,non-org
2527,1233823688870461440,1233819235077513216,2020-02-29 20:37:45 Egypt Standard Time,2020-02-29,20:37:45,200,1210200270875058176,iffatshah03,Iffat Shah,,@itspreetika23 🤣😂🤣😂🤣kia khoob gues kia aap nay  #AlwaysWithYouShehnaaz,tl,[],[],[],1,1,1,['alwayswithyoushehnaaz'],[],https://twitter.com/iffatshah03/status/1233823688870461440,False,,0,,,,,,,,"[{'screen_name': 'itspreetika23', 'name': '🦋', 'id': '811565586023063552'}]",,,,,19-29,male,non-org
2528,1233823661598994432,1233820739549057030,2020-02-29 20:37:38 Egypt Standard Time,2020-02-29,20:37:38,200,1179564184410869761,save_me_wind,소슬,,@Iro_kia ㄷㅈㅇ ㅈㅅㄱㄷ,ko,[],[],[],1,0,0,[],[],https://twitter.com/save_me_wind/status/1233823661598994432,False,,0,,,,,,,,"[{'screen_name': 'Iro_kia', 'name': 'K', 'id': '879022207023722496'}]",,,,,19-29,female,non-org
2529,1233823659418058757,1233817108204654593,2020-02-29 20:37:38 Egypt Standard Time,2020-02-29,20:37:38,200,1074369606389686272,ruinedmascarax,Alif 🎼,,@Supreme_RaheEl Or jo mein khud kam khrab krti hon uska kia 🥺,in,[],[],[],1,0,0,[],[],https://twitter.com/ruinedmascarax/status/1233823659418058757,False,,0,,,,,,,,"[{'screen_name': 'Supreme_RaheEl', 'name': 'Rahe3l', 'id': '770235798142803968'}]",,,,,<=18,female,non-org
2530,1233823649318064129,1233817427135217664,2020-02-29 20:37:35 Egypt Standard Time,2020-02-29,20:37:35,200,1213453555320811520,real_hindu11,Priya,,@the_zakirah @Being_Aman_ Q sana ne jb khud public kia h to delete kr krwa rai ho.. Insta Snapchat har jgh post ki h sana,en,[],[],[],0,0,3,[],[],https://twitter.com/real_hindu11/status/1233823649318064129,False,,0,,,,,,,,"[{'screen_name': 'the_zakirah', 'name': '❥ 𝒁𝒂𝒌𝒊𝒓𝒂 🌟 ˢˢˢ ツ', 'id': '2264365390'}, {'screen_name': 'Being_Aman_', 'name': 'BEING AMAN RAJ', 'id': '3098245957'}]",,,,,19-29,male,is-org
2531,1233823639335768064,1233814017300422659,2020-02-29 20:37:33 Egypt Standard Time,2020-02-29,20:37:33,200,2164936793,jabeenalee,Jabeen.,,@Ahad_110_313 Wahi kia,in,[],[],[],1,0,0,[],[],https://twitter.com/JabeenAlee/status/1233823639335768064,False,,0,,,,,,,,"[{'screen_name': 'Ahad_110_313', 'name': 'Ahad(پینڈو نواب)🇵🇰', 'id': '1523026884'}]",,,,,19-29,male,non-org
2532,1233823605479346178,1233823605479346178,2020-02-29 20:37:25 Egypt Standard Time,2020-02-29,20:37:25,200,1162309455494692864,aby_saaaly,Aliznu_shah,,ignore na kia kro mera mansik santolant khrb ha,in,[],[],[],7,3,24,[],[],https://twitter.com/aby_saaaly/status/1233823605479346178,False,,0,,,,,,,,[],,,,,<=18,female,non-org
2533,1233823593265537025,1233823593265537025,2020-02-29 20:37:22 Egypt Standard Time,2020-02-29,20:37:22,200,1176144094495694849,boyacakia,KiaCarrazosBoyaca,,"Hoy en nuestra vitrina Kia Carrazos Tunja, nos acompaña RCN Radio Uno. Nuestra gerente comercial, Arlyn Buitrago, comparte todos los beneficios y facilidades de pago para llevarte tu Kia a casa.  https://t.co/l918YiyRD5",es,[],[],['https://pbs.twimg.com/media/ER9sAxzWAAEVkpR.jpg'],0,0,0,[],[],https://twitter.com/BoyacaKia/status/1233823593265537025,False,,1,https://pbs.twimg.com/media/ER9sAxzWAAEVkpR.jpg,,,,,,,[],,,,,19-29,female,is-org
2534,1233823534511558656,1233821690288693255,2020-02-29 20:37:08 Egypt Standard Time,2020-02-29,20:37:08,200,1179564184410869761,save_me_wind,소슬,,@Iro_kia 그게 사실 나는 벌써 머릿속에서 진도를 다 나갔는데 (????????) 파티형한테 그런 무리한 요구를 하면 안될테니.. 도 닦는 중임.,ko,[],[],[],1,0,0,[],[],https://twitter.com/save_me_wind/status/1233823534511558656,False,,0,,,,,,,,"[{'screen_name': 'Iro_kia', 'name': 'K', 'id': '879022207023722496'}]",,,,,19-29,female,non-org
2535,1233823531961659394,1233811235419959297,2020-02-29 20:37:08 Egypt Standard Time,2020-02-29,20:37:08,200,1218299884647911429,le0_loving_prsn,Maroof ul Hassan (❣️26 JULY😌MY🎂DAY❣️),,@Sb_Maya_hai Rudely hota kia hai mjy to wo nh pata 😂,et,[],[],[],1,0,0,[],[],https://twitter.com/Le0_loving_Prsn/status/1233823531961659394,False,,0,,,,,,,,"[{'screen_name': 'Sb_Maya_hai', 'name': 'MaYa Jannat❣', 'id': '957733579794116608'}]",,,,,30-39,male,non-org
2536,1233823490165366785,1233820977332707328,2020-02-29 20:36:58 Egypt Standard Time,2020-02-29,20:36:58,200,2419683105,muhamma07572496,💖غازین💖,,@SamraAnsari_ @madam_robena Acha kia,pt,[],[],[],0,0,1,[],[],https://twitter.com/Muhamma07572496/status/1233823490165366785,False,,0,,,,,,,,"[{'screen_name': 'SamraAnsari_', 'name': 'Samra Ansari', 'id': '2268272821'}, {'screen_name': 'madam_robena', 'name': 'robena', 'id': '1590492726'}]",,,,,19-29,female,non-org
2537,1233823489401982985,1233821265640775680,2020-02-29 20:36:57 Egypt Standard Time,2020-02-29,20:36:57,200,903710597933563904,shelleykia,shells🪐,,"@chlozzawardman the most gorgeous of cats I have ever met, love you forever kia xx",en,[],[],[],0,0,1,[],[],https://twitter.com/shelleykia/status/1233823489401982985,False,,0,,,,,,,,"[{'screen_name': 'chlozzawardman', 'name': 'chloz', 'id': '834458454534320129'}]",,,,,19-29,female,non-org
2538,1233823478119325696,1233822276178579461,2020-02-29 20:36:55 Egypt Standard Time,2020-02-29,20:36:55,200,912122575,el__desgraciao,Aron Shiny #s04ever,,@noticiaslolesp1 @LEC @Kia_Motors @FNATIC @S04Esports Hombreee! a ti te conozco jajaja,es,[],[],[],1,0,0,[],[],https://twitter.com/El__desgraciao/status/1233823478119325696,False,,0,,,,,,,,"[{'screen_name': 'LEC', 'name': 'LEC', 'id': '1076110847947300865'}, {'screen_name': 'FNATIC', 'name': 'FNATIC', 'id': '19976791'}, {'screen_name': 'S04Esports', 'name': 'Schalke 04 Esports', 'id': '729232215025045504'}]",,,,,<=18,male,non-org
